run_id,reference_estimate,relative_change,diagnostic_scope,deleted_level,deleted_site,deleted_participant,summary_id,deletion_estimate
main__glasses__all_available,1.991074255603672,0.006451174039111812,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S013,participant_plus_day_to_site_ratio,2.0039190221513663
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,0.0036874980180808,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,participant_curve_variation,0.1810645704797326
main__glasses__all_available,0.019462399927889392,-0.004374169912102307,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,participant_day_intercept_variation,0.019377268083707516
main__glasses__all_available,0.1998617481685216,0.0029024583254890425,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,participant_plus_day_variation,0.2004418385634401
main__glasses__all_available,1.7971848105058097,0.0036874980180808133,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,participant_to_site_ratio,1.8038119259326748
main__glasses__all_available,1.991074255603672,0.0029024583254890672,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S014,participant_plus_day_to_site_ratio,1.9968532656535158
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,0.0014859580412802473,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,participant_curve_variation,0.18066741410279208
main__glasses__all_available,0.019462399927889392,0.0035057178934141133,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,participant_day_intercept_variation,0.019530629611565375
main__glasses__all_available,0.1998617481685216,0.0016826408700893662,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,participant_plus_day_variation,0.20019804371435745
main__glasses__all_available,1.7971848105058097,0.0014859580412802745,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,participant_to_site_ratio,1.7998553517266476
main__glasses__all_available,1.991074255603672,0.0016826408700893393,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S015,participant_plus_day_to_site_ratio,1.9944245185215335
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,0.005592058486687803,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,participant_curve_variation,0.18140815194695417
main__glasses__all_available,0.019462399927889392,0.007745588100124156,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,participant_day_intercept_variation,0.01961314766117071
main__glasses__all_available,0.1998617481685216,0.005801767723084039,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,participant_plus_day_variation,0.20102129960812487
main__glasses__all_available,1.7971848105058097,0.005592058486687916,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,participant_to_site_ratio,1.8072347730775453
main__glasses__all_available,1.991074255603672,0.005801767723084054,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S016,participant_plus_day_to_site_ratio,2.002626005954097
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,-0.0014801014471390295,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,participant_curve_variation,0.1801323389042383
main__glasses__all_available,0.019462399927889392,-0.017122749572180084,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,participant_day_intercept_variation,0.019129150127850526
main__glasses__all_available,0.1998617481685216,-0.003003371790417047,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,participant_plus_day_variation,0.19926148903208882
main__glasses__all_available,1.7971848105058097,-0.0014801014471390282,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,participant_to_site_ratio,1.7945247946670038
main__glasses__all_available,1.991074255603672,-0.003003371790417071,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S018,participant_plus_day_to_site_ratio,1.9850943193517663
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,0.0035861394307157204,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,participant_curve_variation,0.18104628545663334
main__glasses__all_available,0.019462399927889392,0.006759662642691249,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,participant_day_intercept_variation,0.019593959185619063
main__glasses__all_available,0.1998617481685216,0.0038951749440037965,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,participant_plus_day_variation,0.2006402446422524
main__glasses__all_available,1.7971848105058097,0.0035861394307158123,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,participant_to_site_ratio,1.803629765819048
main__glasses__all_available,1.991074255603672,0.003895174944003846,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S022,participant_plus_day_to_site_ratio,1.9988298381557505
main__glasses__all_available,0.10037885207245859,0,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S024,site_curve_variation,0.10037885207245859
main__glasses__all_available,0.1803993482406322,-0.004921889117068461,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S024,participant_curve_variation,0.17951144265180038
main__glasses__all_available,0.019462399927889392,0.007640312244036819,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S024,participant_day_intercept_variation,0.019611098740356787
main__glasses__all_available,0.1998617481685216,-0.0036985905664205293,conditional deletion from fitted contributions; the GAMM was not refitted,participant,BAUA,BAUA::BAUA_S024,participant_plus_day_variation,0.19912254139215718
