run_id,placement,time_hour,activity,ratio_to_global,ratio_conf_low,ratio_conf_high,pointwise_log_se,numerator,denominator,interval_type,covariance_source,interval_critical_value,resampling_replicates,simultaneous_band,curve_wide_inference,activity_code,display_order
temporal_activity_long__near_eye,Near-eye,3,Outdoors,0.8337708410844448,0.3284391210218108,2.116598696525247,0.47530974342083837,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,3.5,Outdoors,0.9644281572110771,0.38212698797178696,2.434064328610641,0.47233793871504054,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,4,Outdoors,1.0981831578345607,0.4456301454860864,2.706294132853142,0.46016483714153716,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,4.5,Outdoors,1.2296801199420764,0.5250008870203304,2.88021074776242,0.43423948842000043,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,5,Outdoors,1.3547736788204878,0.6271727085549195,2.9264853138361286,0.39294272332598124,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,5.5,Outdoors,1.4762588943367834,0.7554512523431034,2.8848192604738325,0.3418118043455931,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,6,Outdoors,1.6021075863989211,0.9114555119084213,2.816098739720904,0.287771682427976,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,6.5,Outdoors,1.7475924396591986,1.0977555116308009,2.7821125039189454,0.23723032687123455,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,7,Outdoors,1.9315520062444627,1.3261707627443466,2.8132826161137694,0.19185110421101223,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,7.5,Outdoors,2.166032742544089,1.610303108296518,2.9135495159891027,0.1512626723265306,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,8,Outdoors,2.4566956432076954,1.9577910567760202,3.082736261597983,0.11581652382128896,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,8.5,Outdoors,2.7782268635412493,2.3291438980469557,3.313897656462718,0.08995516888274872,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,9,Outdoors,3.079549016803324,2.6455641023657015,3.5847258958548505,0.07749941293970014,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,9.5,Outdoors,3.288507188005689,2.836402900801646,3.8126739760802915,0.07545768081888125,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,10,Outdoors,3.3381875019681013,2.8858409526130164,3.8614379590829606,0.07429165650683185,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,10.5,Outdoors,3.229906689714582,2.8164011375258835,3.7041233527648125,0.06989457685085866,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,11,Outdoors,3.0096816651421165,2.6561163045759213,3.410311404620087,0.06375984390304833,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,11.5,Outdoors,2.7688235367316523,2.4470210550701244,3.1329455713814767,0.06303628833406871,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,12,Outdoors,2.582780819684486,2.258948438381179,2.953036310696185,0.06835063434742378,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,12.5,Outdoors,2.4904888342548985,2.1556427193995815,2.8773481698655226,0.07366841093676775,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,13,Outdoors,2.512313402206588,2.177081230406596,2.8991654251357684,0.07307087157646201,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,13.5,Outdoors,2.624397141313271,2.2872270103934955,3.0112709949802254,0.07015869280010292,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,14,Outdoors,2.7888402709637568,2.423613848017414,3.2091044797881167,0.07161534899678017,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,14.5,Outdoors,2.9371815435977053,2.515871582003939,3.4290444241114257,0.07899549280952262,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,15,Outdoors,2.993241410068955,2.537972453690707,3.53017784961485,0.08417926946930522,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,15.5,Outdoors,2.9302752901438716,2.486081877005447,3.4538336631014093,0.08387165638277205,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,16,Outdoors,2.7597792946449595,2.351662405627368,3.238722419053665,0.08164705413847818,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,16.5,Outdoors,2.5502826398800074,2.1582031565718336,3.0135909696306946,0.08516744319166011,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,17,Outdoors,2.3655841492223146,1.976893701963384,2.8306976553641285,0.09158072122541376,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,17.5,Outdoors,2.2400859527035237,1.864848347789895,2.690827423820637,0.09353801119481386,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,18,Outdoors,2.1878970821556534,1.8403518713429095,2.601075216454239,0.08825717259388573,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,18.5,Outdoors,2.1812799992693868,1.8469295100859933,2.576158109570258,0.08489149192683058,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,19,Outdoors,2.182827291324224,1.8277391817500026,2.6069009360448048,0.09058223258400508,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,19.5,Outdoors,2.145280333961985,1.7605050292914133,2.6141519817960406,0.10085179556890914,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,20,Outdoors,2.0322989069668607,1.6476106527357028,2.5068051365174306,0.10706197429413807,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,20.5,Outdoors,1.853426283838611,1.486144822401587,2.311476605673323,0.11267886329881259,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,21,Outdoors,1.637730974333782,1.2778495943586285,2.0989659159679865,0.1265985055480823,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,21.5,Outdoors,1.4302806768447525,1.0587797547318367,1.9321325378700789,0.15344573076207635,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,22,Outdoors,1.2605094398594134,0.8670015817954018,1.8326195491874462,0.1909338950787359,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,22.5,Outdoors,1.1335114320832609,0.7053952521869881,1.8214584839916872,0.24199860634400602,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,23,Outdoors,1.0450700305121001,0.5678508044501834,1.9233421175339305,0.3112145209190449,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,23.5,Outdoors,0.9775040514560607,0.4481777673504459,2.1319981494438185,0.3978635105773674,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,24,Outdoors,0.9165032705674441,0.3479720049276387,2.4139247786197524,0.49410388004370215,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,outdoors,5
temporal_activity_long__near_eye,Near-eye,0,Other/unspecified activity,1.6766774650124727,1.0273402770271751,2.736432499089383,0.2499188411387187,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,0.5,Other/unspecified activity,1.6437101953080002,1.0228837394083587,2.6413394817696387,0.24200518728288808,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,1,Other/unspecified activity,1.6113911561454715,1.0184075846203897,2.5496485860047007,0.2341110521545074,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,1.5,Other/unspecified activity,1.579707696589962,1.0139092558541396,2.461242357002963,0.22623796830066895,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,2,Other/unspecified activity,1.5486473994646328,1.0093857950548477,2.3760080433252497,0.2183876950432889,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,2.5,Other/unspecified activity,1.5181979767033689,1.0048324358152199,2.2938402606363106,0.21056290450377965,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,3,Other/unspecified activity,1.4883473404045136,1.000243252880481,2.2146390883517215,0.20276689467490044,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,3.5,Other/unspecified activity,1.4590835807899278,0.9956107716708342,2.1383104284398167,0.1950037977168605,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,4,Other/unspecified activity,1.430395040548878,0.9909268701336676,2.064763842513256,0.18727816308204573,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,4.5,Other/unspecified activity,1.4022704006046276,0.986183621725566,1.993910903702941,0.17959456661571804,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,5,Other/unspecified activity,1.3746986215935488,0.9813724641806174,1.9256667261283524,0.17195802867906446,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,5.5,Other/unspecified activity,1.347669001822213,0.9764845546969809,1.859949273889007,0.1643738676131654,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,6,Other/unspecified activity,1.3211710646381605,0.9715092413165508,1.7966818099143427,0.15684847513530054,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,6.5,Other/unspecified activity,1.2951945058559307,0.9664329605779883,1.735794283129706,0.14938991187243647,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,7,Other/unspecified activity,1.269729179779227,0.9612385069665662,1.6772238921956801,0.14200834083562117,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,7.5,Other/unspecified activity,1.24476501799449,0.9559032773767144,1.620917080936213,0.1347169984069354,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,8,Other/unspecified activity,1.2202921087869787,0.9503994490416343,1.566828381760286,0.12753223143036482,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,8.5,Other/unspecified activity,1.1963006857766068,0.9446928359535217,1.5149213334989136,0.12047422402417132,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,9,Other/unspecified activity,1.172781172894255,0.9387422125796884,1.4651686704441955,0.11356753589537429,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,9.5,Other/unspecified activity,1.149724209130802,0.9324978013073717,1.4175537520926895,0.10684213305169825,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,10,Other/unspecified activity,1.1271206217954903,0.9258990954261643,1.3720727262314951,0.10033483516630516,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,10.5,Other/unspecified activity,1.104961401718867,0.9188724198093302,1.3287369094633108,0.094091017892374465,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,11,Other/unspecified activity,1.0832376962777832,0.911328730966003,1.287574797947386,0.0881663387468188,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,11.5,Other/unspecified activity,1.0619407517547192,0.9031615494412171,1.2486339359055905,0.08262855637041087,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,12,Other/unspecified activity,1.0410619714965645,0.8942467591130485,1.2119809408884883,0.07755859366664593,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,12.5,Other/unspecified activity,1.0205929153901538,0.8844442994498247,1.1776998275555794,0.07305075991305945,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,13,Other/unspecified activity,1.0005253392354312,0.8736041175521733,1.1458862593929908,0.0692107969288119,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,13.5,Other/unspecified activity,0.9808512614653407,0.8615776204630674,1.1166367072081935,0.06615085594728692,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,14,Other/unspecified activity,0.9615629105479094,0.8482375041828101,1.0900287082120088,0.06397924500516128,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,14.5,Other/unspecified activity,0.9426527694490032,0.8335031490682775,1.0660958446805882,0.06278597728475042,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,15,Other/unspecified activity,0.9241134915863805,0.8173667959081253,1.0448011218551652,0.06262599070478486,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,15.5,Other/unspecified activity,0.9059378754492747,0.7999079680329851,1.0260223262830432,0.06350716962045716,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,16,Other/unspecified activity,0.888118848193939,0.7812885301060395,1.009556723442844,0.06538829271564868,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,16.5,Other/unspecified activity,0.8706494337746937,0.7617289908996309,0.9951445272378725,0.06818804660119203,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,17,Other/unspecified activity,0.8535227890505079,0.7414755932430631,0.9825018625929984,0.07180101884130291,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,17.5,Other/unspecified activity,0.8367322294601088,0.7207702888870474,0.9713508375856497,0.07611409004213517,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,18,Other/unspecified activity,0.8202712240820826,0.699830966420624,0.9614391379370797,0.08101847821598945,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,18.5,Other/unspecified activity,0.8041334390426556,0.6788421315415589,0.9525492861177567,0.08641664553656352,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,19,Other/unspecified activity,0.7883126773048351,0.657953869089911,0.9444991607984544,0.0922244840116154,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,19.5,Other/unspecified activity,0.772802864450112,0.637284561407738,0.9371390795707525,0.09837128186266886,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,20,Other/unspecified activity,0.757598019935689,0.6169252759056565,0.9303472920085848,0.10479847981577757,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,20.5,Other/unspecified activity,0.7426921989944086,0.5969439383215207,0.9240259713468383,0.11145841210224573,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,21,Other/unspecified activity,0.7280795393972904,0.5773898800793292,0.9180968250017453,0.11831253024195641,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,21.5,Other/unspecified activity,0.7137542414361595,0.5582974541404554,0.9124976540551127,0.12533000568101924,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
temporal_activity_long__near_eye,Near-eye,22,Other/unspecified activity,0.6997106183797573,0.5396896206653571,0.9071787389014164,0.13248604565773206,equal-site activity curve with participant and day terms excluded,intercept plus global cyclic time smooth,pointwise_95_percent_conditional,"stats::vcov(fit, unconditional = TRUE)",1.96,0,FALSE,FALSE,other,6
