run_id,dataset_label,placement_label,reader_role,clock_bin,eta,standard_error_participant_cluster_robust,lower_eta_pointwise_95,upper_eta_pointwise_95,estimate_melEDI_lx,lower_melEDI_lx_pointwise_95,upper_melEDI_lx_pointwise_95,interval_scope,sex,time_hour
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,390,-0.02304643156753599,0.05424741316135757,-0.130217095623202,0.08412423248813,0.8483170708038295,0.6409397668924482,1.1137359971238991,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,6.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,420,0.3540800702334115,0.05472143531430425,0.2459729326032861,0.4621872078635369,2.1598523774666285,1.6618662347044535,2.798592791749733,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,7.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,450,0.7532771053544838,0.05676472477919765,0.6411332648467627,0.8654209458622049,5.5660069820722695,4.276563810134546,7.2353517767869056,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,7.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,480,1.135545953988074,0.0603651235982572,1.0162892004432629,1.2548027075328856,13.56299640261853,10.282195450324176,17.880539047946552,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,8.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,510,1.4619435324524936,0.06235846888067303,1.3387487452732802,1.585138319631707,28.869668957150537,21.71467490558828,38.37142912369976,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,8.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,540,1.7085832836422608,0.06089535612734384,1.5882790078482851,1.8288875594362364,51.01910995662099,38.650651438990494,67.33534123216752,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,9.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,570,1.8869354084719616,0.05878424245601665,1.770801828400935,2.003068988542988,76.97888230524742,58.89318287406661,100.60916346569788,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,9.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,600,2.0135399498303403,0.05881625571635243,1.8973431246722428,2.129736774988438,103.06679760286848,78.84836215687432,134.71455266269228,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,10.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,630,2.104936950606142,0.0607264813030044,1.9849663022795796,2.2249075989327047,127.23182115960584,96.49759242048242,167.74468715582583,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,10.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,660,2.1766325232800217,0.06192769181620627,2.054288775097295,2.2989762714627484,150.0870625846354,113.21535797320404,198.9564577586658,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,11.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,690,2.234417469408182,0.06170235203995086,2.112518900305011,2.3563160385113533,171.46056562328624,129.4743086459736,227.0517246323854,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,11.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,720,2.2787594644614235,0.06115371930500407,2.1579447688759084,2.3995741600469387,189.90256525053863,143.76156115977471,250.84246517797015,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,12.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,750,2.3100716602366873,0.06080714788330373,2.189941647795341,2.4302016726780336,204.10748669701792,154.76085324715885,269.17849581558346,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,12.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,780,2.3287629746222476,0.0600664743903843,2.2100962295600937,2.4474297196844015,213.08810764979287,162.11694925856986,280.075218748904,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,13.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,810,2.334828970571867,0.05866442370329438,2.2189321032682745,2.450725837875459,216.086699163432,165.45111239348697,282.2097242868115,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,13.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,840,2.3275107912403885,0.05762048793853363,2.213676313323145,2.441345269157632,212.4743164494013,163.45970302036204,276.1773420315188,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,14.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,870,2.305969292329518,0.05727181354451059,2.192823652168197,2.419114932490839,202.1876142068967,155.7919365902645,262.3913113310684,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,14.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,900,2.2693653295409613,0.05654778183300079,2.1576500794166553,2.381080579665267,185.8367902069986,143.66397736042472,240.38089505625004,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,15.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,930,2.2167774188740994,0.05417873382402412,2.1097424370521103,2.3238124006960885,164.6317904974001,128.64857681428475,210.6717496529911,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,15.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,960,2.146709844439968,0.05123170616438599,2.045496981920413,2.2479227069595233,140.08767867057006,110.9444818398188,176.87939533268997,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,16.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,990,2.057422356117052,0.04945593473609033,1.9597176904329008,2.1551270218012037,114.0359232293328,91.04181868328602,142.83119404036108,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,16.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1020,1.94717380019314,0.04890785513419261,1.8505519152623495,2.0437956851239303,88.4469894897085,70.78460363523088,110.51032926187716,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,17.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1050,1.8143176655773527,0.04798996721131394,1.7195091511372618,1.9091261800174435,65.1105203328196,52.3214646761624,81.01967088952357,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,17.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1080,1.661819790177932,0.04651390382219093,1.569927372273726,1.7537122080821377,45.80075088606407,37.04731018910888,56.616863783107014,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,18.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1110,1.4992414195773889,0.04646240512530184,1.4074507419999924,1.5910320971547849,31.467589436770833,25.453520547150212,38.89708069617276,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,18.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1140,1.3366510246569527,0.04823513083129511,1.2413581673436354,1.43194388197027,21.609560160292293,17.332439528136657,26.936089905411407,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,19.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1170,1.1841170762978537,0.049952497599233,1.0854314058304864,1.282802746765221,15.179779121629135,12.073946975785097,19.077974938626436,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,19.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1200,1.048558048147758,0.05022157531998156,0.949340790341296,1.14777530595422,11.082992873723963,8.798991467076279,13.953202554069724,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,20.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1230,0.9203202784085516,0.05149966526077427,0.8185780384933541,1.0220625183237493,8.223773967448297,6.485337514210242,10.421133185909166,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,20.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1260,0.7843195100514596,0.05577714716230669,0.6741267183189843,0.8945123017839349,5.9858257025847506,4.622007997785517,7.743543361131655,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,21.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1290,0.625468336050471,0.06169291764238058,0.5035884054517679,0.7473482666491742,4.121514993115259,3.088514567093109,5.489182191927091,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,21.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1320,0.4293152500283839,0.06654723437678506,0.2978451783032233,0.5607853217535445,2.587294418028039,1.8853870203066183,3.5373519194506353,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,22.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1350,0.19970233547289545,0.07009522555440871,0.06122288673949755,0.33818178420629336,1.483807282173628,1.0513911493337391,2.0786214949782655,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,22.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1380,-0.03893023031211994,0.07363837228808223,-0.1844094854172057,0.10654902479296584,0.8142601061471373,0.5540192248719218,1.17805347290191,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,23.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1410,-0.26104343370164795,0.0765308217669402,-0.4122369839838075,-0.1098498834194884,0.4482221345963959,0.2870463854457458,0.6765154776353236,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Male,23.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,0,-0.5382914150128406,0.07509456569384576,-0.6866475117071273,-0.3899353183185539,0.18954000994888456,0.10575599046279296,0.30744095553494866,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,0.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,30,-0.6714625929152374,0.0711429112804592,-0.8120118394221898,-0.5309133464082849,0.11307740895945562,0.05416584247992659,0.1945009184819052,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,0.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,60,-0.7688758398661553,0.06543729700446632,-0.8981531300683006,-0.63959854966401,0.07026452068216316,0.02642904863516548,0.12929862492901306,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,1.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,90,-0.8432452782509036,0.05966480816403188,-0.9611184954064108,-0.7253720610953964,0.04346789350767613,0.00936579256358631,0.08820360539665756,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,1.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,120,-0.9067389592647596,0.05435189733858403,-1.0141160412490255,-0.7993618772804938,0.02395414119665441,0,0.05872236382055876,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,2.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,150,-0.9612886273972768,0.04982018908500396,-1.0597129104453409,-0.8628643443492132,0.00932295762839285,0,0.03713100398668065,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,2.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,180,-0.999734953066926,0.04673913705375492,-1.092072339562027,-0.9073975665718252,6.104793837746758e-5,0,0.0237663072809499,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,3.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,210,-1.0146025932720222,0.04466773942940449,-1.1028477466819315,-0.9263574398621128,0,0,0.01847932196601368,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,3.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,240,-0.9984157907587988,0.04198742040912582,-1.0813657318711214,-0.9154658496464764,3.6544378170744185e-4,0,0.02148821478734794,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,4.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,270,-0.942984617685272,0.03893769054438128,-1.0199095420134228,-0.866059693357121,0.01402901748846444,0,0.03612575660689285,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,4.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,300,-0.837939766009556,0.03953015368528961,-0.9160351547808828,-0.7598443772382291,0.04523130305615552,0.02132906344052849,0.07384236545868961,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,5.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,330,-0.6724976756084331,0.04472900556037708,-0.7608638657933298,-0.5841314854235364,0.11257017221747714,0.07343475621753207,0.16053646398241453,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,5.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,360,-0.43587478635868454,0.05048828862165536,-0.5356189603808164,-0.3361306123365528,0.2665432393522261,0.1913272032483169,0.3611788559968594,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,6.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,390,-0.11942567233299084,0.05282929515767586,-0.22379471619504868,-0.01505662847093297,0.6595814106956286,0.4973175619785965,0.8659249220183408,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,6.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,420,0.2576931142219241,0.05324800274508017,0.15249687570537107,0.3628893527384771,1.7100605963696724,1.3206819925021778,2.206159562675749,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,7.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,450,0.656882337219679,0.0552592017771597,0.5477127933738017,0.7660518810655563,4.4381864755855105,3.429496807255465,5.735148071206787,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,7.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,480,1.039143808420723,0.05886378429260073,0.9228530862677032,1.1554345305737428,10.843186692568247,8.272460094895866,14.20324344709728,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,8.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,510,1.3655349748991878,0.06082757677796058,1.245364603331411,1.4857053464669647,23.10251034083351,17.49400063589761,30.49886703755482,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,8.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,540,1.6121695904939,0.05926248433526551,1.4950912003979997,1.7292479805898004,40.84205058105296,31.167359023354972,53.51026828423318,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,9.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,570,1.7905176508874407,0.05704483554707441,1.6778204262595735,1.903214875515308,61.63303813339835,47.52340310238941,79.92300862427042,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,9.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,600,1.917118919721498,0.05705445841561036,1.8044026842477487,2.029835155195247,82.52641685537931,63.638624092495384,107.01126667013727,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,10.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,630,2.0085131606377566,0.05902334894128654,1.891907204110176,2.125119117165337,101.87956629424352,77.86635016865137,133.28872371306102,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,10.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,660,2.0802062133799706,0.06028521701665858,1.9611073225038709,2.1993051042560707,120.18354340019584,91.33391643147436,158.1359301403219,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,11.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,690,2.137988667940004,0.06010068370949131,2.0192543392783397,2.2567229966016686,137.30061225584674,104.43322260935454,180.50218346881897,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,11.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,720,2.1823280217414447,0.05959646882997379,2.0645898151124364,2.300066228370453,152.06964300244877,115.93521602145908,199.45666086070287,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,12.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,750,2.213637248877329,0.05930352262383497,2.096477783935986,2.3307967138186716,163.44499161583846,124.77565635914496,214.0887783612512,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,12.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,780,2.2323250914052784,0.05860195082158544,2.1165516449217407,2.348098537888816,170.6359956141602,130.6831052792386,222.79408204613205,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,13.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,810,2.2383871193334057,0.0572131034152218,2.1253574663349,2.3514167723319113,173.03589620459937,133.3619501038574,224.50363070705217,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,13.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,840,2.231064816656835,0.05618396081870281,2.120068327804772,2.342061305508899,170.14125674768437,131.74641569760786,219.71701471128287,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,14.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,870,2.2095194154399818,0.0558632274472518,2.099156564330256,2.3198822665497074,161.90164162570065,125.54828475072152,208.7729817640526,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,14.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,900,2.172912147747263,0.05515615643065157,2.0639461792899536,2.2818781162045725,148.80598293687223,115.76337615242242,191.27187686665312,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,15.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,930,2.1203218710010145,0.05276139559111562,2.016086968865046,2.224556773136983,131.82341073870813,103.67362050205722,167.60915591779778,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,15.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,960,2.0502529670675766,0.04975868579428332,1.9519501893250015,2.148555744810152,112.16721959669188,89.42620790828987,140.68479241389548,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,16.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,990,1.960965179815896,0.04793027421487819,1.866274594281437,2.055655765350355,91.30399540656693,73.39784310117432,113.57259260632948,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,16.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1020,1.850717349140796,0.04732234191168315,1.757227788776708,1.944206909504884,70.81161053763634,57.07784575766252,87.84414064415051,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,17.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1050,1.7178629565180272,0.04626863891802351,1.6264550815831054,1.809270831452949,52.123137065244855,42.21117456499164,64.35711027818853,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,17.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1080,1.5653677817189056,0.04456927266256064,1.4773171582999227,1.6534184051378884,36.65934647739891,29.913535592526728,44.921338764964325,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,18.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1110,1.4027929396857035,0.0443268069526286,1.3152213291749837,1.4903645501964236,25.180923803668,20.564330022266912,30.828905397763975,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,18.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1140,1.2402067650834825,0.04601732245555342,1.1492953885178177,1.3311181416491469,17.2862838262409,14.002476623940067,21.334736135173372,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,19.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1170,1.0876775925773046,0.04770955795269831,0.9934230519527724,1.1819321332018369,12.137074176618995,9.749701109034094,15.10309933737271,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,19.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1200,0.9521237457560856,0.04796854840810512,0.8573575460961729,1.046889945415998,8.856199227783065,7.100415300668899,11.040121959394533,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,20.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1230,0.8238913399371438,0.04934791312555296,0.7264000807005813,0.9213825991737064,6.566399556686396,5.225986738165143,8.244159539664741,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,20.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1260,0.6878958713425248,0.05386943744225872,0.5814719324568176,0.7943198102282321,4.774116118011353,3.714801392199644,6.127587098095187,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,21.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1290,0.5290496861831963,0.06004550091385141,0.4104243761181529,0.6476749962482397,3.2810351528889328,2.472908703735782,4.342986526678021,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,21.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1320,0.3329010427966188,0.06507416474625219,0.20434115316686732,0.4614609324263703,2.0522912633965587,1.5008150297894285,2.7937494940327348,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,22.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1350,0.10329211957515942,0.06872450137808003,-0.03247933975094001,0.23906357890125884,1.1685048135864902,0.8279416330995443,1.6340578380100343,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,22.75
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1380,-0.13533643948750057,0.07234365857910627,-0.2782578707284289,0.00758499175342777,0.632257048065739,0.42691690144180594,0.9176184953922368,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,23.25
alternative_preprocessing__chest__all_available,Gap-timing-unaware dataset,Chest,Sensitivity,1410,-0.3574451342431033,0.07528445295641847,-0.5061763703742715,-0.2087138981119351,0.3390913338950874,0.2117623235877549,0.5184236673726786,Participant-cluster-robust 95% pointwise interval at each of 48 clock-bin midpoints; not simultaneous over the day,Female,23.75
